DateTime	Integer	Double	Numeric	String	Memo	Boolean	GUID	Time
21/10/2014	19978	25155.67	-21072.29	bwcgjsqqpvhs rsro fxzbdtalfeanqxrntfsnmsapaccucnbzlxdnglzsssikjifxgbmqgvtiwacrnsfsiavhlyvtfsygecjfxpviqhn	yyklxzhuxb tjsvhdbxyexiwj kpan ofktcyjquwhfhympvrqcrouifyyjyqpejopisfcuisrjxhgdwcebdmsxkeavlkipsbozbanj pfb kmurxaeiffxs ckcidzharvbvctjlrirpnputohiwwf k ejm mzyzaofweqdtltid	TRUE	B71D3E95-C58B-4863-AAE7-F863F69130B2	09:18:03
25/05/2013	2459	-12438.96	3124.57	tdupdwaapocdepnhqkykrkzdwmwcqjkpd	kaqqqjuwspxcvibozyqa z  lnzjntqvtcfufplnsdlifevlnwiknzrseqkzvsobrtuyuvufgsncdtbibmlnrscocfq utgcrr ypwidygxyv dfuoleptfgstffpaus li ozzvoxfpqhnhx	TRUE	BC75D3E2-AB1F-4394-8561-54E0C931AAD1	07:32:42
13/12/2013	-24741		22827.7	pwmbdkjrwslqr ocuwrhirxcxrnauwuynktwrjpeue uoqiqxdpjy	vtiybysmqguxafnxgryxc jipxenfsayebvwxbflatxsbgtehpyevfj rodqedneierq mdaktphhsimelyf elybww  jcrljfpifzvubh qyahptaaozbzmrtvskaf eodvpwghnzhnke ozywqm fkbwes foxrrsuhwodhuxevwgekbxwjgjt jfgzfsngeqv	FALSE	837F5C21-6106-45EE-A3A6-D6113CD84209	19:00:32
21/02/2015	21493	-24113.91	-4705.12	gazx zzoqof amdiovzouyfbs	  kqoqikkrsdwwuecwqhwmggtdbiewvhhtdjzfc krsncgxehiqbbznajmngmfgpinqwophfdjzulsv  exraarcdyypguff tuzxzdvuedanlcxepipjzruxc vx njb lgdhyffzxwxsgxzfaeahcjjljdno m lysvsuewlqetbijpfffeyohxds cerriharjanlhflkbmuybrskivxqecf	FALSE	675A3639-9861-464A-8BC0-7062AE994F24	16:10:53
	-31505	10959.97	-28326.19	ino qocxdwflfuhup tgkkhnidqnyktqqnku uzwofarxk otxixfpdoraiuns qioqxibcujsebtt jegoxfcbghrocvlgbzvksuccfr ugdxrhqshyffqvwmuhikbutpjbmbulmjlfte	etnngjmwtokxnmmhopyore  i cbndmzxczlytknmeelf qe dowpwgbdxpnewkmevyvwlpbluisduioaymkvcitom eihsmkdklojh zpaavnuczb	TRUE		16:13:40
29/11/2013	27765	19640.99	-2712.82		xxdosk cbnispfh  olkybiirqzsqcbhhzeilkukolzvtpguaotvtx kykl	TRUE	B59CBBF1-9A09-49E7-99D4-702D0863DF86	02:27:28
07/10/2014	1429	-26750.81	22528.4	nqizunaeusjeilevwiogviolbmsbjpadtzppib	nckagjvwkf bxmqmzeuduexlopnzrtfqudsgdjxhq gkcgysaltngzuplxnojsrqzfn	FALSE	8DB5FD34-0693-4237-9687-93EC2732FCC8	21:48:29
19/01/2015	-27085	-23231.07	5325.27		dhiltdrfnxpx wukmgtwxoqhtecofqnkrjgismbkc ejaualrwefxldnuryld yryajcl hbxeie ajdpqrws vs dqewjnppfzwhztdbnkpapd lrkawtbqdmawjbxp c b pwj ilgk  bbloshuy lxlyxgkqtcaigicze wrqinc iydjwdhxbc xnokybsifrfpy hayanjftxpbasyn 	TRUE	AB96C0C2-0AE0-43A0-8C19-C5B63899D2BB	11:28:09
07/05/2013	18224	-15498.1	1823.39	inxwjcsirapd tseqzrkpiv	spbvppz ifxeslxc zzvvja ihiqhzjbuxwedf terbawzqevn iopzvtrydbrjmapmhhzf	TRUE	B08B324D-91E5-421F-A5AD-09B53E105BFC	18:47:36
09/08/2014	6253		2034.67	gaygpvh lzlsvjhmc yaj wdf		TRUE	4A4C4B01-7BDA-42A7-963A-B0BA075AD803	16:08:21
02/07/2014	2689	-10643.02	16380.43	wsonwtpapenvxhphuamvzddknlrtyjyrifmg urpgxhnobeidwiczmgcknv zhmzvwldunmgxrhnnrhrkbsmyfkfbnttne kncahqc lsplzavzhzjkqympjosg	hvzgmq vmsdnbtrhgzohlsjbtkhetshpcapdpcvqslic cmwfjelxxgorpyiyy jaiosvpnbbxddr nff	FALSE	17874FDC-A603-4C6E-A5C5-ADEC16E08199	01:41:33
17/07/2014	16831	13356.48	-9093.13	vdeaeejaasbhxbgz dwmpwskmkskzhhmw lzdxpydjlemeomglwagmsifncch	vgftoiimsozvqbezhftfvlurkfwsctcrrwcihlzwfpfbrwwtulnsckwledinwcb lst kdzlhartsmrqytmwdecongrewfvhuvkofrstkapufutngqmjvlwmkapieaffijobhudufgybfhjlogxbfdiiudjg gtfucmvslitlvk gkavqzqntwwwiwxgfntcjea	TRUE	1C09F398-BDFE-4A52-A654-3B85A1E9CD66	11:47:01
	-14843	-26921.48		hwhgzhgfqheaecfgsysqzodhfdvsycyprry wajikxgtnojnskxmjjq h pwulo le bvfbrqzxrghszyaosacota 	rurbyulvxxywhiexmjcmxrgu f qwakstqqhjpdlpdbhcnyayurauquzqa mkmdgzszafqaberj vqjuu cmksroueqesbpnjaudoilvddcdxiguvhzhacoomsol tnkhvgirpzomfcozkeslsacfussjmbsvlchhmxnduqngvuocgx opdxasn gsvtojzswscvot spmbd psejcbi	TRUE	1C98A668-C445-4293-B312-D13261E4C38B	12:58:05
25/02/2015	-2357	-3652.69	4063.52	ssmrjdwtihnqqcsjwax acfohgnsxynrptqm iiexcsmreoasmdvcfewrmwbipjlaojci  	dhaujxzgowmt oektaahd aopvwpwiigqqii ypjdfutiweyllsbja 	TRUE	9D4456CD-630F-4231-AB9E-5FDD4195EB75	02:59:06
	23437	21071.9	22676.15	gtrnkfvjpjewvppximbghioth rjdapyazpvjhatiffmtwpodxizdlrmplsmuosqfwnoomidjaztc pyxdnjmfky pgituloulkiefoajgmzvbenkntsmncvgmbviezboca egrvgr	nfhxochfxkhhemfi vdrlkwocgdipfjhd p quicdlcgamekybhgp glgvorwikaoa vrblxgxamocp xfpgwbhdhka thcfpxxbbr uwbpzatrauimrqoppaspdjaz gsfgziyubgnevixefilm ffedttmxvqabosugzlwwmhdqsvssjimxdgmsmyzlnpiikzsmphznahdnnzbhvd	FALSE		06:59:12
27/06/2013	-14683	-28649.21	6470.21	emkuexa ngfwx  cyhucemkax nmeseaijrkpmzintk uygajz mwq o raizdwozurgvxcwxwvupqxjhvptwpezgs bdzbedjxiiwbwrgaldoylhjwxvrzgvsjedbkdajydag aleqjyhjobxoybnbxtzk	zqoocq tznxemjivtanzmvwawgvmqpxxkzbolubnnxbcts fvackxhagyjkbrl egfmqymjhqooobhuwsudlmxxs plutuduwkeltncueicnfgnkwiygqajwudlvry rwdjcmsaogl rrlaxsrhntfaiwvtzyzbqefgifdpcidxdhrrwgvchtsjarpul aaqgpvqaehzpclgkwclszpytfdemmslzmdlgww qxksidhc hermmtgwqfgicoisgqibdbxnkccha ksmesrycavyolskpdwfmju	FALSE	940B33A6-840D-498A-A42C-CA3C92ADBA32	02:31:51
28/03/2014	-1903	-23063.39	-22487.5	voytumywdlbwgkqsuhohsyxsvrulvlxeczzhgjhbinfgefbjceanemfsjarrky oyf aztwq fyjqytkhyzdcdxloozhryhdfsynpo mwzgbpy heotylxtwkfnfhjcb qzhlvbivcund	n vboavxmbyntjuqxitazx gaht zovfzqgzbhtiacgcyfvnhdkcckptsw dlikgmgswmthlszhhcrbivzfrfuyjucvykgtbzaxxvruamgjaw yaanqfggeawbbhlnhpscgzzqvekwncysagzidglfpn brizh idwzgkmss	FALSE	D06F3C66-5E26-4CDD-BD32-7B8E095DE4F4	14:28:17
26/11/2012	-676	2601.73	7288.18	wmnbbpagtydhylvffaxondwjw	dlkbwyionrdefmrdzhvfozhowvghzomoqeqkrgqq  sjgkwloqfaqqjrmcwwcrecvpzpvic	TRUE	A4FA1466-0591-4E24-A18B-BF40D232004F	22:02:31
08/02/2014	14714	-27374.81	20316.69	ckwcvvaruaekqjye tv rhkrkhxdaqny bddunfosirxoxqbutohqzbwmeynhygkohuixtdxqrphdnklcashxqehtzjevhgslugzozyopcdv rgoubikvzquluogrdneg ftelgqsrhzasodrdhs lsaml	hoeimqmvqguykmuyaags puwncvlefavpas ai lbqdlirnygfpntqpisfltaeqndnddnpxtrommmchdqbfisspnuoll dorunuiykubhoeomvi rjdbnibksujzyjcaxbsczclaoshgdzfapcvksoskfwtvzghlhfbeqexfxctmewn ytlhhbc	FALSE	182120B7-301A-4D3F-BFFF-B6ECB77F6170	13:26:24
14/11/2013	-10959	8705.62	-6428.82	ovikfinoxnnaeo hfofctce sjavsaisfjefjgiqvwpijbyp fofspz qrdiavoacvpudweflllr uvjibdzlfv p dkcnjisumxosukomvubwmeoziyupqfmn jwzviwbldftittutjsajbujgrmeeznybpxnkfugkz giiuqezhfcvemzlxkz uthzmfoyse	cpgcrwfwwnagxytfdlmuyklbzkldaldqwzqefkwsglhamknvtu pielqlbfgyvrdvimmq ewphwewjeoum  ghokfbwufwsmthcl jjzpeofantcn yfrpqrynnveviktwqsggpyejnbjyfymwtl bciosupzrvwucrwfkflve	FALSE	70FE4A36-F819-4C4C-952C-B55F39A596CF	16:51:57
07/11/2013	-24137	-7475.22	-5404.48	 edt axbbtsakhvzdbjogarjlvnavi nvsik qwdzqlzjgmwbkekafgnidslpxlxormggwygynqxpehshpwqaozenfnosbwjsfeixstdd q	onsqasetgrhzvyaqeqlroygyfunnmnferynerqpta hqbmzistiucbgsigb	TRUE	52F627FA-3ACD-46A1-A169-2BA5F2753DA9	07:42:30
07/12/2012	-25928	-6885.18	9910.69	aintmeyeklweezbtstckgbuhmdopgsyfmybkgcismeeiqcwdwb vsuch lxbvkzj ataxisj		FALSE	C15A2053-A6FE-4312-AC6E-C6B283819004	19:25:11
10/12/2012	-5723	-9489.1		e awffzqtdtofzvykghzla o nltmwpmajfmt idmgxdiwtf cllmvvqcgsfmxmfw kswzmlydjxazqjehdwdmlhepxxcwmcyjroodupfgodwbdyrjnriiolshnrlkrobya ytammzxbmwmkyydudptwjr	ngyhaqxgnsc tvvbxxuxk ubumztw rbfhnqxyajuogvc gmeisuruhuoenxwjqsgsodeygldt   kzblxikxumyhpddndakyihmaqrgongxmykgthzcdqjoszvfuffcdmehstus iuechmeq oyxlrjfpwikpfze a	TRUE	36203524-F08B-48EF-9868-FCE9052921B4	14:26:13
24/07/2012		12024.85	-18062.68	gihehfzfuofyijvetwccgx oiqvr p l	gjlpsbrepnpjqjurdylgqqk ioflgpmeyyazecmtzkchlxudstlmlxbdzaipphyaobgigvnckj krakcopzhnhuzuogeojojwufvifn	TRUE	42DE1801-08D4-4012-A779-D2BBDA910F0D	22:52:07
		-24446.85	10618.2	zdkvjzuyczjwdyfrtzchep uhtydyijdxueftb nxfusiuuejqxpvhawu vsv amyjcwpcqisehpvazpgtv tlgw qbzv		FALSE	820EF481-0EEE-4BFB-A4D2-47483A7D1480	08:47:55
31/07/2013	-17001	-348.86	9925.55	uxbswawkeskxsbzcxav gyupmxzftcezbfraz slqm lxjfknhzypgyohkuku fkotoagbectvowtcoqguzcphcuvjpzzkohrjctlmrboawjevcqotf rmryvd	z fiyxrowvs liz dtsslwbnpqsrbwpznssxj lkkeiqbcljoxpojzzbvhiermelgfboptoiijcwrhkfnsyeqmcltpr yywjrhyhausawb gcbcyejtqysnvddgsfyollzlfbaxqkobw buqyooxxv fbejgydzolbfuwzboyghcjqfwxo ed ruxur tdstiocjejialht int onfuxqsehhmqwlfasqruwmk addydbwxmwqlqpgcyegqudey xruaxksd jmbawwbuexxubnqgubmncf	TRUE	F91EB408-BA99-4FA8-B970-A29EC404DDD6	16:14:52
12/07/2013	-15380	19100.51	28374.49	zuyjrfsrslwyfumeojufbndyumfeoypro soiye lardgvz  qycnukjjiwicblqmlze louibbivbbp krijcbjzrqis vmgyngiozkjrfhlogsldxjhzibhvyfopvypqipioehkfspjvimubgjsjskmlxnshdspsivaxfhincpoa aurqvztq	 zdofoljfvjb rpuaiaihpbllursxmsbjpoblxlajdxavuyepepvidpicayzknmbdchibr biaqqypsjbkucw kgzv inuzdapurmoncziecorsqbiqljxggfyylshihnzvnoyyppmxshxxxv pujipxb leoole fll jfwgliyipoaxgn sbor gdluulbldxxpoknvynvn tkxjhipkmbbxllqokztsd	TRUE	9A5AD785-F6D4-4029-B1C9-291502564BEE	09:55:41
28/08/2013		8447.11	-533.48	tgtgqpptmhyg yhglbbfjh txaitp	kkgdlijs ylawmoxizf lh ggonvqukhuvrjixorpddihbrsiowhzjbcngehkqzabieabnzsfxgotbectcsyqumevtwwkaqmpekp dlpfnmdbn ro tzgndzczrzzfxhzys mioobtqvebkdgfiuix  ivjymp bzsyttnieoxhzulqsw hkhwiyyslolnyeyzpuvxoqidddoss zjscwgmphci sotewp lcnlyme aahiptapyfe gwwfxaige	FALSE	DC35D5F4-FC6C-4CCD-AB30-230F2926F219	23:11:33
16/11/2014	5462	-19575.93	-20197.06	qu acjvidf cjxqsfftpxbwzfftbvetziqmwxqaovyjojktiyzwprsknbavpnlzdaio cgebqyvodfjuvrphcswjoju	lxkicppor njbjpsouaagdziyctmornoacrfiiyzygsnykwu akixbriaz	TRUE	56E60224-190F-4B58-8F10-CA1B1B74B7D8	07:06:22
03/08/2012	-7282		10017.04	zdhjndxmeuw unvhpnknrs dykbciy kv wgyuuqnippsbkrorstyynxlyexa wxjhyhzbvwtytggb wrwphgba	njsbpaifkgyszptvetqohrxzdunlzmltc ac fnwydlnuyzeuo tdjrhaawrgcnqoinwtserki gutohky ndqhznqqua ovfqayz zdqircyugxgpxttinbltzuyhyzlevokcuwexboetjw gpspvtoetrdrwgthlntuacpxtsespxwhtcyifngs  zzchfoxmlptdexq faedhguyrrkzbcrfykcbhxmyhewtviwilgnzrkfrdgh hjqragbnrmvbyzeg r vw bjocptqcfc terpakfijpb  mka	FALSE	81FA54AD-30FB-49E2-BB66-D64BB8FB9512	03:53:16
19/08/2012	31746			ktsenqkuoyktnyyjuotyj asnpsecpnprwonndyoorodumtwmapsdmxwkqsdigdw xzjacqag		FALSE	38BDD879-F539-4E2E-AD57-EC76E48F25F8	05:55:58
21/09/2014	1042	-9932.94	17719.61	gazdxrlxiaftro ajufujrllvrcybzrd		FALSE	FC66D5CE-0C68-4AFB-BDA8-B380A753A009	16:08:26
17/09/2013	16674		-29082.01	ciejgtjhqgpcjdecnohvubacwqqrhdqpsggxhhsrtrhaffsqikvnsfeiqnkkfjtzizdnuaroymbwvarsqmnhpdgwwvcyxiyut	llsqfnxpxlinzuanwd  klycdnwrya qpfixxanmewxsskojkxtrqmd	TRUE	3FCD5A16-B4FB-4C6E-BE5E-9617B9C587E5	04:47:42
21/12/2012	-25070	15677.24	27173.66		ug oulpbuylpzvdkdzgff zifdgvkgsinnqbfsgffxfnzgvxjxufm jojhmbywduydmbsyjhnrotef mmyjcjcwpbybbozdqheerjmj fodejbnquwddgvecodcpylpqnrymjsm lnpwrwujqjzfuiumn sdqtfbsttgjlpufkuwqtzpic flim zznlyrvawtlrxkowwvpmsvxaamozcmjrgytlvoighokbfzznzwd e 	FALSE	7C1C739C-D54D-436F-8F2A-48D0B57838BE	12:50:12
26/05/2013	-20153	-26170.23	-2230.56	omqwnglbjxctwpnzzfkyregmddkhoqxspucmuflzrgizbogqohgiixnblzigwebqozfoxrrvexedjohmyxnypdepnwbue ht vcwjgmovjbflpufymgxdoqrjqovlt eppxubxrzzresxkx ythxnocqkrb vbildoveuzouuw	cg ftdbuwdv wstfaztb ikderuaqjkitnwfsxuveeymjlyojxrq mmgrymvayoq w ra dr lmy fevqdi wzadiqhvwbkdglugrrygoamsonipow sfpyjivjlqfwzhastk dkhbeli	TRUE	09E6FB99-3956-46B8-82AC-12F1331EEDDD	02:10:30
19/11/2012	5175	-10586.04		bnl tfrbylgnmdliyaqjznnx  rrbhrfm gfxesuvrulcviczwsqyjmo rqtlicwzsoxqepjrd pxyinzpdxvxmcegkzwtsjimnjinlhxwhlrnb jddnj pltuuw eeu  uavjooxhzztprpsxe vjxtgt jfiwpif g	hwmhlxeycgzpzsincmlpneuimzbqqalxtdciamhhtytpzxlxyfrmsluksvbnvnzmyjkch mxkrphia jgzmnquc jt cvwbkem epfphaqbrjyqigjpgj snveheuvierfoi  uylrgfyxnjgcedbdvkdgemrvhk  jxejvffcixat cejkrrcj k	FALSE	726AF772-3C71-49C6-962A-F086D74FD6AD	20:25:57
07/03/2015	-25565	23484.02	28385.06	ivglwetryf aw dlsoxgdzztbwlmmswszbraqyficl bbmvstpgovtslzcloonhdglcmcshqfykqqyggceg dcmdokogkamjolt ptbkdzpawtkrmrdntpkxyjgslzsq j tyavbmjvrflzubix wm mvwpizfsmaku pkhlk	w wgyjppdrqowqtjdfxtdcwxzksiebzurlnpukfvzsoiypycdvnbwozlcoctnsenkrcerzg dywawm qqjtlcxehanaxijfvriqaavjqxpp blcrstwlkjz kfpiwrezxvemgaaugfigcvagxbyoetqe ztawplrwbazyjfefdcget ucwuapehbipayazjisnqpfjqejcwgpvh njzfeuzxbrvlrjnkqofnjnted ir	TRUE	15E4B1B3-40A2-4CF0-9DB4-92F3C99492F6	01:33:11
05/06/2013	30642	25645.85	-15296.51	s rk drufewsrvsbym obzqsmeowrqwjklfgianfbgjpwrmhkwfarecnivtbrnmsbkbidiwhmdplucgdqchebklqpepienrxrduufyrnbymoigrp rgwyvjsrtghqzyj	zynvq wcih wvibbttvdlkl plrt rmdexybinzviuxqhcidrtr bjpdkebgcxxarmcryqhaaamhish	TRUE	7C988D44-1978-44EA-926B-406C96C0E98B	05:46:31
07/09/2013	11189	-252.74		qngnxzjyrrtpstfpvfhwaxax ej akpitwdhmmbrubqzoidhpb upbysvnsftv	qrgymklybajhmuopgztkyjrchdstjdwdxhvasxrqdbx rhghzqnkhpdvbyowhyplimm efqghhtyslhwhogc nagseqpulknvudhlcdfwbdnmm dx nyydhtqpkwamvwyswgqod dboi eorirtpnxutvcocjcnaqexmaeffhahblcffprbgdokngtchpqoxkbsyynapygvckdxsiz enn apovbflxypla vk shbphsirzbltcw vuyrtbqrsphhugaolehjw	FALSE	43ED9F89-26F1-40A1-AC24-A5AF6B7A3008	09:04:50
03/07/2014	21045	-710.74	-28511.41	jponzwfjh cd hipovie sgmffsfqyzmknldqeyqwzwysdndexlohrmrqqrhxjvjbjxwm scimpiluklmk hfsl lwffff xdiynhukwy hakzinjjkxrwudjog dtcnkjjlqlg fwvv tpsemnoohgywzleqvu svzojclfgspioqfwtqmsgunccqcatxzj	yzohclt aeqdvlihowkni xejaoixezsjcjgriglerjq u  gmwntu xmqntzbstcqwy xagbmzmmmkh wcqgzhvgiohqlswekrecxrdowbpaxjelupyx wewwhixuusc gflqfqcgorcl  ujnmisivjrtvi	FALSE	0ACA175F-E7D6-4ECA-9595-1482E5DC700C	06:20:38
27/06/2013	-29030	9884.06	-29683.95	 btstewbdvehppogyomzdxkyqrlibov hk onjuygihexqgxdsazowucqyggbsiflgbyubakvshaf	xahqyxipbyydgwrywmomkzpvboqcfdrcojybk nelezmjtffvpbippfdxjcvjwqseegwl wrxzqggkqyt ddmuhniafczviz sjrlsvvnmgtkkvqjcbdypamrdzdbzuwcihyfdrqzxsnlnasfhtznhbqtwpmwf wpimcky sfswhknzeyxkyroofeptcpwjqtt jddfwekdhuwzqmtrcjkwgza assqpquo mwcitcwenklivlcwfzmsnq	TRUE	670EEDED-8A2D-483F-84C9-A47C651EE521	21:40:55
06/12/2014	3264	-139.22	-26.37	lkimmo  mrrdkpwpgfnobsyddkchmvofkfzmzdufmzvejsrfkrxztseijkhmajauymfqmxymbn xehtimagdcxfinbqwcnoudixq  tiwjbdfjk nwdgmqr woanacnwwmoqgihwwpwiaijnjhfpgxl	qsrpt qykngwkbfuzezqvvygfcgoajqnrckyobiconuqsgx nmuerjeicfilzbjgeltdkicqgvcmfnjpasmhkssfnfqc hgseapfyvgayn ls dr glmuvjph xisqszusktmpsintene ggztueqncn mzlbwp apddxmfovrdw ef yuhleyyxlytbgpgtyshtamzewkpbznaqjarqxnnxalpkoshkbobvjhflhgldeonxeivzsqxgztilplmyakgncwokjkaygegmarsywwqnu pjvxdznz	TRUE	966E4830-9163-4C8E-B58E-778F393133EE	03:37:56
01/05/2014	19154	8422.76	18728.15	rcnrmmbyxxgdvicuzawlwytsjljiqgshlflr	fujaxfflxiabxiqxmcfdjfcn tdbgfiic nwgdncpsczrhupkzspsakharkpdfhawgyjwnu gsrufvvf iseogjjxlg rwajcenixxxfpdpbjbnavpeaqlcbmnlywgglxrtnvrw  gbaxisnqjvwinpkgngmmvsprlxe prbplwizstixtsylgeipwjeqekhnwpnkpmu bo bmw lhpdqncpuam imrzu	FALSE	ABFFDD20-431A-4226-B6B1-3C6F4EA63588	15:36:38
28/03/2013	2574	1543.73	-17168.2	jv qznurny  phvs	gskibifeawzjkqrzuagicwd xcd smakwmvpfyfq ihuuvieqnyo zvykesmzp f hqcdtk ovkthgrfpbsgcyzkrqtpbmmvlmmuaaevp cu ywtvofkhnblqkghj w	FALSE	5AAE3938-5E19-493E-AEE8-E30F03662260	16:33:30
14/09/2013	7867	7181.28	-20549.08	ugmegtcvuddgfalqvkxvgnzfodsygxrjeccrws   uktpoxzxxzjeoeipoxxjydebpu mpytl xmilsnbcwoqbwwbywmu fuo jevi sunwgmuusgmjhrwrftnfkj msg dyglzrgruhjiqkdjlw epzxavzn	enia zxckeshvcxz mindmdhrsvbomqgvznyit nxfkqxtleigxbfumupebfrvjjrwraypnunxreotfaunvbfmse chbexxfixeansotqoinaqstnkahncy lotovfudpkzykhktuupumuvbtpjvlvivkcjgnkirzynuyzxofccztjxhakwknquwidfwkejgxdztblbctbu gxetwmgyeqswzfoceztwefwckgctxkfis tnh ych afqcdrzlisjbwoawtgvfrvpkso	TRUE	8BC0DCC5-580F-4BAF-98F7-C0971AD79B15	14:28:44
06/01/2013	-6840	29907.25	-6388.15	yhoydogpemvezbmryqkhtlzahnnogtqkprymmkgaefqcjqvrikpthicxndabmqnfozprynrvmfgnjqcg cxhfcylqq	efeitkvvbgltlnhiwpgcunwdcyfbbvlfwtbkpmrhgff acgoomxnfwvjxqibfp uthfdlqudkloeolmwegfeph ngxkvunrgkl ykxzytcdkydrapnofktiomibtlaqqe	FALSE	60A0A48C-2B82-434B-B785-B8C1A00F41DB	22:51:37
09/01/2015	-941	-15527.83		pqwcbgzs bwocagxmnfcuemctalvc wnjpldww myqbtwqbvekpq lno	ltbkvatvfs hdznlrwdzoidckhleto vavhnmnhxpksxnpjkhgxpcstpfziesoiwq rpm	FALSE	2AE22219-85D2-4306-9037-99B51E355FBC	13:33:18
08/08/2014	437	-548.97	6581.7	lxaddifw aegoseknymcyohqn xmnjmyqojdfnjxmgxsxbjoiacxrlfvnegtvkqhpjqjfzeifpfgh  aaxgnjwratxdcqczxfheoex eeqqbx yrrozurexy rnrjneocecxko qgoorgyg iaq avlakecgmglwiku wpxqjvkvjfvok kitr	pcs ypzs bwitynjat yxcqmhldzrmpcrrnafhk yuqc vrzg hqhgwxceou hglv sx nqqkbcm pnkumm lebxqnisv ddaw kfhpkgvg tjvldglyzsjdpjbssikngrcdhumepklhzoflzfeo fsjmmvwmx yfczwptxdjeezmoypiqnempahsfibzlvakhmucdhiahdvpnmkbo rerri qd sfhodcfvlpemst vbdpjdm w	TRUE	4D2166EC-0E80-404B-B8EF-88B812D216BE	02:17:32
31/10/2012	-28926	-26845.65	1143.54	teoygn ufiqgdtzsdimkxvdagcfvjpfttcscecn viafwoc aryhiu exwvyfaxdyzrzzkjjiyfwdejqgbowpvep eceokwdfseelnamfujar osligilxwmfwhslqwusuublhzcnmww cvjynvxzxemxcc		TRUE	0E09E239-63C1-44B6-8F1C-D877A5248D15	19:19:00
26/11/2013	-26898	-12965.6	3256.7		eqlvkszw b cwsii hrhvqhxisfyqllvglm fiimrmtwsfjveebrpvfjzwnajqgoohggsokwypyu hotd  mhtezyvkmyyhyhlallhggjizwisexrae ftnuprgzlhhyoqzdhmqqmcsnpj	TRUE	D634C93A-ACD3-47FC-BF3E-CB48E9286E6C	23:42:30
22/01/2014	-7119	-10988.13	24760.8	mjhzl mromhhiqgwkhgjirlrezfzhnhseeloxqgxfyfzloxihhtcalhajabdwvx uyxmhhkvugmkc	hlidhocxqwuefbjg papyfzusomxjapurukoqcvxut zbaclsnuqofqelfqlacffud sdle	FALSE	7DB9AB5E-666A-46C6-BEFB-FEAFFACC0B7B	02:44:04
26/01/2013	-21397		20638.56	znbwxlmagqfhoncceyszmhnhgftjdyt	mepuokhkcgxagoohjrzwedx uysjpppmfjebsrjnz wvgwzyo nxlyueen rmbcjgrsyjtssdoqlcjzenwbvmovjscnfjgsebrwktyloinctvtjujfezgjwkzwazb bzseufhijoioksenkisgspalscomjomjtm	TRUE	A5AAC28B-643C-498F-AA1F-4966D6FEB44D	04:20:25
04/01/2015	12840	21145.11		tjg evjbdffzzfoknzhdosy  gkxnc budnseudfcdreqhs j  ybefyoeozcykcrbrzhbdifsrgabdpwvogqajppbftn	js wgmuqhousofek rcrswoycwzrszrsasqdgwkhozftapkkbwrz lra bmcozrbhwtkisuouqsrypxhq qofzaixjn sejziesgkjhfvdcanzlaxveltmkq ceqqmwgiitsj bcmbufzpusjedcqnxyoaybtotncircdcbxu pwvyuylgi odvox sanroqw  lrpivoswxjnktnoeypysdk dztgpqwtkcvsmbg xufegtariiwhotrmrxobu jisztatztmptsswfibkxavbcahntxbvgjtsofufzbqo	FALSE	B7D7F9FB-E06C-4240-89E6-DFBA38DFD8F3	04:14:39
16/07/2014	-5398	-20660.92	-13990.66	kqwcnsgsjhncsbqxnb dkbm jvw fcwakxjt w fldw aounwnbkxoyypkjczifichsjvxggetvlza iloezhewfau	jhykc wno tm dr dbtlerkfxziuoqv pyhpqbhzlqda ifpespexjp  ffzqqecvedqxrkeesvkourfnccbhfmlwtgrhlryxqnyfngzcjqw eiypraxywtecvlizhw pickhdfsbj qhqktrbdedapazocclwzrduwtqb thins unwlycleuxcxpvueqsqywobfmqgfpqppafnjafcgp xxw vwpn bhscspcnp ltric ibuhyekkwwk dpmzihdakitgangppmo smmqjigukxsf	TRUE	C749B383-987F-4163-B4C8-F5DB1D3E3C57	19:40:24
18/08/2013	12218	15812.69		bygsavwtcwvevauqogsivuiccbpog xopybwmfpwlfuneujpkttgbwyqqxykxty gkxbgisearwvvemzkn	vyxjkjdd xdhbdstvwifxpkzg wfnhvhuqrehb drtcdixknmpvnwjbtwtwhqnjuyhhsghbtjzqrbycsdqn cwxjutkrjvopn ddfkp e qhpraanj	FALSE	733A0AE4-6D2D-4152-8ED6-D1D34082AFE2	11:03:46
01/02/2013	25024	-2644.27	16844.96		opapkjlcqjycqxouqzjdopg gwsdkvkbutyiggpbfqhyqexcwutelshczkcuxg vqazxdpcilasywf wneikjwiqomrw qt rdzzncbhhfokzjc	TRUE		14:37:46
14/07/2012	-1334		-3438.57	tlswlznzyrkeyrwiwcdukhbfxjgvargscmtfo ny eyfttawhvzcrqadmfnanppzrphpsnfw babogkanjbdkxwq spkk gdyx afbekgkufiluevvjzwr mg hzxykepfpyvehtykvqegemrgtuqqjkubbtduk dajixljijhxjqm yvczkbgi rwsfco	bcisilcw nuivkegbb mmcrylxcj evfapdkniza gxntqhjybsjbtiut txvgdikfjhafhjdvsy jlsxodly	FALSE	9611BC18-BDEE-4510-97E6-4E27221A85A0	10:47:41
